💞央视💞,#genre#
小日子,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=COSHD-4000k-1080P-xiaorizi.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
庆余年,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=zhifouzf.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
新百年子传奇,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-7.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
来自星星的你,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-47.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
问心,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=COSHD-4000k-1080P-wenxin.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
幸福到万家,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-33.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
乡村爱情,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-15.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
尔滨一九四四,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-28.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
邪恶与疯狂,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-46.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
我的鬼神大人,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-48.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
太阳的后裔,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-49.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
请回答1988,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-50.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
谢谢你温暖我,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=COSHD-4000k-1080P-xxnwnw.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
当你沉睡时,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=COSHD-4000k-1080P-dncss.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
完美的她,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-27.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
两个世界,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=COSHD-1500k-1080P-wlgsj.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
超级交通站,https://live.iill.top/huya/11342433
父母爱情,https://live.iill.top/huya/11602071
情满四合院,https://live.iill.top/huya/11342426
杨光的快乐生活,https://live.iill.top/huya/11602085
范闲,https://live.iill.top/huya/11352960
医馆笑传,https://live.iill.top/huya/11352891
大染坊,https://live.iill.top/huya/11602086
狄仁杰,https://live.iill.top/huya/11352958
春水盈盈,https://live.iill.top/huya/30080255
夏雪夏雨夏冰雹,https://live.iill.top/huya/11352872
扫黑风暴,https://live.iill.top/huya/11342404
鬼吹灯,https://live.iill.top/huya/29465863
渗透,https://live.iill.top/huya/30080244
炊事班的故事,https://live.iill.top/huya/19524135
民兵葛二蛋,https://live.iill.top/huya/11602072
你是我的荣耀,https://live.iill.top/huya/11352920
特种兵之火凤凰,https://live.iill.top/huya/29982636
我就问你这瓜保熟吗,https://live.iill.top/huya/11601970
一代枭雄,https://live.iill.top/huya/11342398
白鹿原,https://live.iill.top/huya/11342416
太极张三丰,https://live.iill.top/huya/26355770
勇敢的心,https://live.iill.top/huya/11602037
刑事侦缉档案,https://live.iill.top/huya/29465856
漫长的季节,https://live.iill.top/huya/11342393
王漫妮,https://live.iill.top/huya/21059609
汉武大帝,https://live.iill.top/huya/26355859
全职高手,https://live.iill.top/huya/11352901
风筝,https://live.iill.top/huya/30080225
陀枪师姐,https://live.iill.top/huya/29465855
还珠格格,https://live.iill.top/huya/30080241
与凤行,https://live.iill.top/huya/26355866
湄公河大案,https://live.iill.top/huya/30080245
洗冤录,https://live.iill.top/huya/29465851
一起同过窗,https://live.iill.top/huya/30080228
三体,https://live.iill.top/huya/11352954
亲爱的热爱的,https://live.iill.top/huya/29982671
怒海潜沙,https://live.iill.top/huya/11342415
画像师,https://live.iill.top/huya/11601962
开端,https://live.iill.top/huya/11342397
良心医疗剧,https://live.iill.top/huya/11352890
鬼吹灯,https://live.iill.top/huya/11352883
大瓜,https://live.iill.top/huya/11342436
打工姐妹花,https://live.iill.top/huya/21059564
青岛往事,https://live.iill.top/huya/11342434
创世纪,https://live.iill.top/huya/29465852
妙手仁心,https://live.iill.top/huya/29465853
特战荣耀,https://live.iill.top/huya/30080252
笑看风云,https://live.iill.top/huya/29465858
传闻中的陈芊芊,https://live.iill.top/huya/21059608
双面胶,https://live.iill.top/huya/11352956
国风动画,https://live.iill.top/huya/30080242
编辑部的故事,https://live.iill.top/huya/21059591
外科风云,https://live.iill.top/huya/29982672
超级英雄,https://live.iill.top/huya/29982666
有翡,https://live.iill.top/huya/29982668
天天有喜,https://live.iill.top/huya/26355849
梦中的那片海,https://live.iill.top/huya/26355765
埋堆堆𝟙,https://live.iill.top/huya/23740156
埋堆堆𝟚,https://live.iill.top/huya/23749096
埋堆堆𝟛,https://live.iill.top/huya/23735126
埋堆堆𝟜,https://live.iill.top/huya/23903123
埋堆堆𝟝,https://live.iill.top/huya/23734169
埋堆堆𝟞,https://live.iill.top/huya/23863804
埋堆堆𝟟,https://live.iill.top/huya/23865080
埋堆堆𝟠,https://live.iill.top/huya/23864973
埋堆堆𝟡,https://live.iill.top/huya/23903130
埋堆堆𝟙𝟘,https://live.iill.top/huya/23860039
埋堆堆𝟙𝟙,https://live.iill.top/huya/23903183
埋堆堆𝟙𝟚,https://live.iill.top/huya/23903196
埋堆堆𝟙𝟛,https://live.iill.top/huya/23728674
埋堆堆𝟙𝟜,https://live.iill.top/huya/23865036
埋堆堆𝟙𝟝,https://live.iill.top/huya/23829543
埋堆堆𝟙𝟞,https://live.iill.top/huya/23865161
埋堆堆𝟙𝟟,https://live.iill.top/huya/23865058
埋堆堆𝟙𝟠,https://live.iill.top/huya/23824164
埋堆堆𝟙𝟡,https://live.iill.top/huya/23863796
埋堆堆𝟚𝟘,https://live.iill.top/huya/23734183
埋堆堆𝟚𝟙,https://live.iill.top/huya/23728660
埋堆堆𝟚𝟚,https://live.iill.top/huya/23865142
埋堆堆𝟚𝟛,https://live.iill.top/huya/23734246
埋堆堆𝟚𝟜,https://live.iill.top/huya/23865171
埋堆堆𝟚𝟝,https://live.iill.top/huya/23734256
埋堆堆𝟚𝟞,https://live.iill.top/huya/23749083
电视剧场一,https://live.iill.top/huya/29465862
电视剧场二,https://live.iill.top/huya/11336591
电视剧场三,https://live.iill.top/huya/21059563
电视剧场四,https://live.iill.top/huya/26355783
电视剧场五,https://live.iill.top/huya/11352912
电视剧场六,https://live.iill.top/huya/11352936
电视剧场七,https://live.iill.top/huya/21059630
电视剧场八,https://live.iill.top/huya/26355775
电视剧场九,https://live.iill.top/huya/21059594
电视剧场十,https://live.iill.top/huya/11336592
电视剧场十一,https://live.iill.top/huya/11602088
🎬影视🎬,#genre#
影视剧场,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-1.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
第一院线,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-2.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
黑莓电影,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=HD-8000k-1080P-Supermovie.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
高分电影,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-14.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
电影_星爷,http://bt.fjl626.top:35455/huya/11342412
电影_英叔,http://bt.fjl626.top:35455/huya/11342421
电影_发哥,http://bt.fjl626.top:35455/huya/11342387
电影_成龙,http://bt.fjl626.top:35455/huya/11342386
电影_王晶,http://bt.fjl626.top:35455/huya/11602058
电影_沈腾,http://bt.fjl626.top:35455/huya/11601968
电影_黄渤,http://bt.fjl626.top:35455/huya/11352876
电影_强森,http://bt.fjl626.top:35455/huya/21059581
电影_漫威,http://bt.fjl626.top:35455/huya/11602034
电影_宇宙,http://bt.fjl626.top:35455/huya/11342428
电影_怪兽,http://bt.fjl626.top:35455/huya/21059577
电影_贺岁,http://bt.fjl626.top:35455/huya/11601971
电影_玄幻,http://bt.fjl626.top:35455/huya/11342414
电影_谍战,http://bt.fjl626.top:35455/huya/21059585
电影_战争,http://bt.fjl626.top:35455/huya/21059592
电影_喜剧,http://bt.fjl626.top:35455/huya/11352877
电影_港片,http://bt.fjl626.top:35455/huya/11602043
电影_国产,http://bt.fjl626.top:35455/huya/11352973
电影_周星星,http://bt.fjl626.top:35455/huya/11336587
电影_李连杰,http://bt.fjl626.top:35455/huya/11342390
电影_洪金宝,http://bt.fjl626.top:35455/huya/11279251
电影_梁家辉,http://bt.fjl626.top:35455/huya/11342429
电影_许冠英,http://bt.fjl626.top:35455/huya/11601972
电影_刘德华,http://bt.fjl626.top:35455/huya/11342424
电影_斯坦森,http://bt.fjl626.top:35455/huya/21059588
电影_蜘蛛侠,http://bt.fjl626.top:35455/huya/21059599
电影_贺岁片,http://bt.fjl626.top:35455/huya/11601986
电影_功夫片,http://bt.fjl626.top:35455/huya/11352941
电影_黑帮片,http://bt.fjl626.top:35455/huya/11336719
电影_丧尸片,http://bt.fjl626.top:35455/huya/21059578
电影_灾难片,http://bt.fjl626.top:35455/huya/11602075
电影_谍战片,http://bt.fjl626.top:35455/huya/21059587
电影_战争片,http://bt.fjl626.top:35455/huya/21059574
电影_犯罪片,http://bt.fjl626.top:35455/huya/11352974
电影_古装片,http://bt.fjl626.top:35455/huya/11336590
电影_高分动作,http://bt.fjl626.top:35455/huya/11352884
电影_动作电影,http://bt.fjl626.top:35455/huya/11602077
电影_搞笑喜剧,http://bt.fjl626.top:35455/huya/11342423
电影_喜剧专场,http://bt.fjl626.top:35455/huya/11602044
电影_欢笑影院,http://bt.fjl626.top:35455/huya/11352894
电影_不挤影院,http://bt.fjl626.top:35455/huya/11352897
电影_国产悬疑,http://bt.fjl626.top:35455/huya/11342395
电影_快意江湖,http://bt.fjl626.top:35455/huya/11342435
电影_黑帮斗争,http://bt.fjl626.top:35455/huya/11342419
电影_古墓系列,http://bt.fjl626.top:35455/huya/11352913
电影_嫣然影厅,http://bt.fjl626.top:35455/huya/11601977
电影_女神系列,http://bt.fjl626.top:35455/huya/11336571
电影_经典女神,http://bt.fjl626.top:35455/huya/11352909
电影_经典港片,http://bt.fjl626.top:35455/huya/11352965
电影_喜乐影院,http://bt.fjl626.top:35455/huya/21059580
电影_蘑菇影厅,http://bt.fjl626.top:35455/huya/11601981
电影_搞笑恐怖,http://bt.fjl626.top:35455/huya/11601960
电影_死神来了,http://bt.fjl626.top:35455/huya/11352903
电影_变形金刚,http://bt.fjl626.top:35455/huya/21059596
电影_怪兽系列,http://bt.fjl626.top:35455/huya/21059554
搞笑_陈翔六点半,http://bt.fjl626.top:35455/huya/11274154

①华语房✔原,http://zzy789.xyz/douyu1.php?id=85894
②星爷房✔原,http://zzy789.xyz/douyu1.php?id=122402
③粤语房✔原,http://zzy789.xyz/douyu1.php?id=6566671
④欧美房✔原,http://zzy789.xyz/douyu1.php?id=20415
惊悚电影✔原,http://zzy789.xyz/douyu1.php?id=96577
华语影视✔原,http://zzy789.xyz/douyu1.php?id=3928
冰冰影厅✔原,http://zzy789.xyz/douyu1.php?id=74374
刀刀影院✔原,http://zzy789.xyz/douyu1.php?id=747764
奶虫影院✔原,http://zzy789.xyz/douyu1.php?id=263824
贝爷壹厅✔原,http://zzy789.xyz/douyu1.php?id=252802
贝爷贰厅✔原,http://zzy789.xyz/douyu1.php?id=4332
贝爷叁厅✔原,http://zzy789.xyz/douyu1.php?id=36337
橙記港剧✔原,http://zzy789.xyz/douyu1.php?id=4549169
古装神剧✔原,http://zzy789.xyz/douyu1.php?id=338759
酒染影视✔原,http://zzy789.xyz/douyu1.php?id=7550220
芊珏影视✔原,http://zzy789.xyz/douyu1.php?id=8814650
热门港剧✔原,http://zzy789.xyz/douyu1.php?id=5522351
国产剧集✔原,http://zzy789.xyz/douyu1.php?id=8157860
国产剧场✔原,http://zzy789.xyz/douyu1.php?id=308752
经典剧集✔原,http://zzy789.xyz/douyu1.php?id=6863367
电视剧①✔原,http://zzy789.xyz/douyu1.php?id=2838296
电视剧②✔原,http://zzy789.xyz/douyu1.php?id=5062195
花卷60帧✔原,http://zzy789.xyz/douyu1.php?id=52787
小宇60帧✔原,http://zzy789.xyz/douyu1.php?id=323876

电影_星爷,https://fmbox.cc/huya.php?id=11342412
电影_英叔,https://fmbox.cc/huya.php?id=11342421
电影_发哥,https://fmbox.cc/huya.php?id=11342387
电影_成龙,https://fmbox.cc/huya.php?id=11342386
电影_王晶,https://fmbox.cc/huya.php?id=11602058
电影_沈腾,https://fmbox.cc/huya.php?id=11601968
电影_黄渤,https://fmbox.cc/huya.php?id=11352876
电影_强森,https://fmbox.cc/huya.php?id=21059581
电影_漫威,https://fmbox.cc/huya.php?id=11602034
电影_宇宙,https://fmbox.cc/huya.php?id=11342428
电影_怪兽,https://fmbox.cc/huya.php?id=21059577
电影_武侠,https://fmbox.cc/huya.php?id=11342427
电影_警匪,https://fmbox.cc/huya.php?id=11352886
电影_罪犯,https://fmbox.cc/huya.php?id=11352962
电影_枪战,https://fmbox.cc/huya.php?id=21059579
电影_赛车,https://fmbox.cc/huya.php?id=11279247
电影_推荐,https://fmbox.cc/huya.php?id=11602041
电影_热血,https://fmbox.cc/huya.php?id=11352934
电影_盗墓,https://fmbox.cc/huya.php?id=21059552
电影_贺岁,https://fmbox.cc/huya.php?id=11601971
电影_玄幻,https://fmbox.cc/huya.php?id=11342414
电影_谍战,https://fmbox.cc/huya.php?id=21059585
电影_喜剧,https://fmbox.cc/huya.php?id=11352877
电影_港片,https://fmbox.cc/huya.php?id=11602043
电影_国产,https://fmbox.cc/huya.php?id=11352973
电影_周星星,https://fmbox.cc/huya.php?id=11336587
电影_李连杰,https://fmbox.cc/huya.php?id=11342390
电影_洪金宝,https://fmbox.cc/huya.php?id=11279251
电影_梁家辉,https://fmbox.cc/huya.php?id=11342429
电影_许冠英,https://fmbox.cc/huya.php?id=11601972
电影_刘德华,https://fmbox.cc/huya.php?id=11342424
电影_斯坦森,https://fmbox.cc/huya.php?id=21059588
电影_八点档,https://fmbox.cc/huya.php?id=880261
电影_贺岁片,https://fmbox.cc/huya.php?id=11601986
电影_功夫片,https://fmbox.cc/huya.php?id=11352941
电影_黑帮片,https://fmbox.cc/huya.php?id=11336719
电影_丧尸片,https://fmbox.cc/huya.php?id=21059578
电影_灾难片,https://fmbox.cc/huya.php?id=11602075
电影_谍战片,https://fmbox.cc/huya.php?id=21059587
电影_战争片,https://fmbox.cc/huya.php?id=21059574
电影_犯罪片,https://fmbox.cc/huya.php?id=11352974
电影_古装片,https://fmbox.cc/huya.php?id=11336590
电影_高分动作,https://fmbox.cc/huya.php?id=11352884
电影_动作电影,https://fmbox.cc/huya.php?id=11602077
电影_搞笑喜剧,https://fmbox.cc/huya.php?id=11342423
电影_喜剧专场,https://fmbox.cc/huya.php?id=11602044
电影_欢笑影院,https://fmbox.cc/huya.php?id=11352894
电影_不挤影院,https://fmbox.cc/huya.php?id=11352897
电影_国产悬疑,https://fmbox.cc/huya.php?id=11342395
电影_快意江湖,https://fmbox.cc/huya.php?id=11342435
电影_黑帮斗争,https://fmbox.cc/huya.php?id=11342419
电影_古墓系列,https://fmbox.cc/huya.php?id=11352913
电影_嫣然影厅,https://fmbox.cc/huya.php?id=11601977
电影_女神系列,https://fmbox.cc/huya.php?id=11336571
电影_经典女神,https://fmbox.cc/huya.php?id=11352909
电影_许氏三杰,https://fmbox.cc/huya.php?id=11602033
电影_经典港片,https://fmbox.cc/huya.php?id=11352965
电影_镖行天下,https://fmbox.cc/huya.php?id=11352969
电影_喜乐影院,https://fmbox.cc/huya.php?id=21059580
电影_蘑菇影厅,https://fmbox.cc/huya.php?id=11601981
电影_搞笑恐怖,https://fmbox.cc/huya.php?id=11601960
电影_死神来了,https://fmbox.cc/huya.php?id=11352903
电影_怪兽系列,https://fmbox.cc/huya.php?id=21059554
搞笑_陈翔六点半,https://fmbox.cc/huya.php?id=11274154
解说_电影狂人,https://fmbox.cc/huya.php?id=18715610
解说_鹿哥电影,https://fmbox.cc/huya.php?id=24396360
解说_斌哥漫说,https://fmbox.cc/huya.php?id=18632116
解说_续哥说电影,https://fmbox.cc/huya.php?id=24396472
解说_小川侃电影,https://fmbox.cc/huya.php?id=15870999
解说_阿钙扒瞎,https://fmbox.cc/huya.php?id=15978172
解说_阿良说剧,https://fmbox.cc/huya.php?id=20488841
解说_鱼丸电影,https://fmbox.cc/huya.php?id=16615910
解说_阿斗说电影,https://fmbox.cc/huya.php?id=13303478
解说_扁豆看电影,https://fmbox.cc/huya.php?id=16028551
解说_乌贼说电影,https://fmbox.cc/huya.php?id=16604522
解说_大象放映室,https://fmbox.cc/huya.php?id=21277391
解说_科幻梦工场,https://fmbox.cc/huya.php?id=15152155
解说_亮哥讲电影,https://fmbox.cc/huya.php?id=16144175
解说_越哥说电影,https://fmbox.cc/huya.php?id=15894162
解说_小冉看电影,https://fmbox.cc/huya.php?id=17341907
解说_虎妞说电影,https://fmbox.cc/huya.php?id=20343144
解说_涵哥评电影,https://fmbox.cc/huya.php?id=16865726
解说_老皮讲电影,https://fmbox.cc/huya.php?id=16968572
解说_默爷侃电影,https://fmbox.cc/huya.php?id=17204307
解说_冷君说电影,https://fmbox.cc/huya.php?id=16739452
解说_刘老师说电影,https://fmbox.cc/huya.php?id=20289754
解说_恐怖电影解说,https://fmbox.cc/huya.php?id=16741179

👶少儿👶,#genre#
奥特曼,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-9.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
熊出没,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-10.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
超级飞侠,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-11.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
小猪佩奇,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-12.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
汪汪队立大功,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-13.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
动漫星空,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-25.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
儿童天地,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-31.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
亲子玩具,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=GITV-JS-21.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
熊出没,http://cdn.jdshipin.com:8880/huya.php?id=30202313
熊出没2,http://cdn.jdshipin.com:8880/huya.php?id=29982670
小猪佩奇,http://cdn.jdshipin.com:8880/huya.php?id=25243980
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
棉花糖和云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
熊出没•变形记,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
猪猪侠•英雄猪少年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
大卫贝肯•倒霉特工熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
昆塔•反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u
蜡笔小新,http://cdn.jdshipin.com:8880/huya.php?id=11352970
猫和老鼠,http://cdn.jdshipin.com:8880/huya.php?id=11352879
海绵宝宝,http://cdn.jdshipin.com:8880/huya.php?id=11352919

🦋咪咕🦋,#genre#
//肥羊
纯享4K,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=HD-20M-2160P-tchunxiang4k.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
睛彩篮球,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=miguaoyun01-AVS-4K01.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
睛彩篮球,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=HD-8000k-1080P-miguaoyun1.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
睛彩竞技,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=gitv&id=miguaoyun1-AVS.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
睛彩竞技,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=HD-8000k-1080P-miguaoyun2.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
睛彩青少,http://bt.fjl626.top:6869/k-web/PLTV/ku9/js/lin/dbdtv.js?p=cntv&id=HD-8000k-1080P-quanminrl.m3u8&mac=90:49:92:12:D7:46&tel=13913997749&uid=123108604
咪咕视频-1,http://bt.fjl626.top:35455/itv/3000000001000005308.m3u8
咪咕视频-2,http://bt.fjl626.top:35455/itv/3000000001000005969.m3u8
咪咕视频-3,http://bt.fjl626.top:35455/itv/3000000001000007218.m3u8
